,X0,X1,S,A,T,Delta
917,1.0,-1.539945634275451,1,1,0.5658395026712819,0
918,1.0,1.1021555008000832,1,1,4.333154834901591,1
919,1.0,-0.19290665109520128,1,0,2.117572310509274,1
920,1.0,-0.9936267368754729,1,1,5.626863276222525,1
921,1.0,-2.452538158103832,1,1,6.768363500051414,0
922,1.0,-0.779734465522808,1,1,2.326875359513269,0
923,1.0,-1.8926770307825098,1,0,3.1807131353284297,1
924,1.0,-1.171858500613128,1,0,1.6401090573835342,1
925,1.0,-0.4477336449627443,1,1,3.39097046315096,0
926,1.0,-3.310513867397954,1,0,2.6792622344905377,1
927,1.0,0.1363890789655401,1,1,4.6819931968759985,0
928,1.0,1.306773376382434,1,0,0.8005581095442686,1
929,1.0,-0.09439731305408827,1,1,0.9165013941284268,0
930,1.0,1.1091383171160125,1,0,1.4558269824591938,1
931,1.0,0.4551442451796467,1,0,1.5961145558355374,1
932,1.0,-2.025350651126751,1,1,6.8185398733196845,1
933,1.0,-1.7500364955281895,1,1,3.47779503421833,0
934,1.0,-1.553583948048989,1,1,4.731907279641031,0
935,1.0,-0.7051785487675822,1,0,1.933744438424148,1
936,1.0,0.5009490895667941,1,1,5.269420592125086,0
937,1.0,0.6417943029983355,1,1,0.16493978097519343,0
938,1.0,-1.3436159658169777,1,1,5.237259373724321,1
939,1.0,0.12860461408203072,1,0,1.8408152971902578,1
940,1.0,-0.203676154416216,1,1,4.3822750194583895,1
941,1.0,-0.626302058291204,1,1,5.425840375741861,0
942,1.0,0.062481714951932554,1,1,1.1309911085123479,0
943,1.0,-1.3669278296133593,1,0,2.418961324639462,1
944,1.0,-1.4240368354560873,1,0,2.6361916640108447,1
945,1.0,1.0245740925329774,1,1,2.5678669776885865,0
946,1.0,0.8430486691334897,1,0,1.6729431229542628,1
947,1.0,0.5546332266771201,1,1,4.616813020944646,0
948,1.0,0.5312338169763897,1,1,4.2321637153305165,0
949,1.0,-1.2684572779255687,1,0,2.6380866968885988,1
950,1.0,-0.7200026566299504,1,1,0.3360006203958174,0
951,1.0,-0.2455703198792446,1,1,3.0094227727232683,0
952,1.0,-1.1943846780131886,1,1,3.2006868000806437,0
953,1.0,0.7290544481168613,1,0,1.4240185962818384,1
954,1.0,-1.0457687983802342,1,1,4.608583927778309,0
955,1.0,-2.038027409648379,1,0,2.753365863616656,1
956,1.0,-1.2062226394030966,1,0,2.602075394195275,1
957,1.0,-2.078595103622491,1,0,2.8203975517886364,1
958,1.0,-1.0597119476893806,1,0,3.003882393880516,1
959,1.0,-1.9440343422900757,1,1,0.5709036227623033,0
960,1.0,-1.2759856015779918,1,1,3.8571668538349484,0
961,1.0,-0.15051897173195994,1,1,1.5571147009425441,1
962,1.0,0.907585523110481,1,1,2.1562427407978677,1
963,1.0,-0.09846686832195284,1,0,1.5667449709766297,1
964,1.0,1.8067411963683706,1,1,4.760837985563306,0
965,1.0,1.2571197103321332,1,1,3.3973930122498515,1
966,1.0,0.8123560561817114,1,1,2.2954592053604315,0
967,1.0,0.4496316788531973,1,1,0.5794362154019033,0
968,1.0,-0.06050674510203369,1,1,5.201147510210543,1
969,1.0,-1.924497735072169,1,1,7.569932977119668,1
970,1.0,1.2096214761480177,1,0,1.983514628257601,1
971,1.0,0.7529422836957238,1,0,1.2554759354586056,1
972,1.0,-1.7403995594143076,1,1,5.065073166585058,0
973,1.0,-0.530069587934451,1,1,2.840350081789177,0
974,1.0,-1.418432468982008,1,1,5.530784529214135,0
975,1.0,0.24524399375794448,1,1,1.9376040265949512,0
976,1.0,-0.5312000929816485,1,1,3.805111057026501,1
977,1.0,-1.559494214859026,1,1,0.24508575231318686,0
978,1.0,-0.06756624773539444,1,1,1.5212236173877882,0
979,1.0,-0.8731457956281522,1,1,2.812392860185347,0
980,1.0,-1.4910477947360663,1,0,2.684810538983608,1
981,1.0,-1.4001698526417434,1,1,1.980310448936914,0
982,1.0,-0.06295447705519508,1,1,5.44743668776473,0
983,1.0,0.11128333582515959,1,1,1.5298484931740317,0
984,1.0,-0.4682898477795717,1,1,2.4118487905935617,0
985,1.0,-0.2520104064743729,1,1,5.886777669707931,1
986,1.0,-1.7986923964760477,1,0,2.9892249963103676,0
987,1.0,-0.5857727766932652,1,1,6.069665830561942,1
988,1.0,-0.31603843685181865,1,0,1.4611734074758471,1
989,1.0,-0.5006248725073411,1,1,0.7490852838136953,0
990,1.0,0.628552975108303,1,1,7.555592616872042,1
991,1.0,-0.33350524948894533,1,0,2.0865353544833516,1
992,1.0,-0.09719963559003347,1,1,6.144220775685523,1
993,1.0,-1.938116016695104,1,1,1.7691193965520737,0
994,1.0,0.9406913858519197,1,1,1.2193974592809662,0
995,1.0,-1.1588737899721804,1,1,4.668508277740162,1
996,1.0,-2.5295559407525205,1,1,1.891943066911851,0
997,1.0,-2.0099318303276217,1,1,1.437780004489241,0
998,1.0,-0.47318941239665024,1,1,5.271700458511022,0
999,1.0,0.5155688763431867,1,1,1.4008510675660686,0
1000,1.0,-2.049214400346794,1,1,6.317993086706208,0
1001,1.0,-0.05648920818313846,1,1,4.876779386526148,0
1002,1.0,0.017711012460980502,1,0,2.0994133519285776,1
1003,1.0,0.054921938094723566,1,1,3.7935136451910627,0
1004,1.0,-0.3954020854199166,1,1,7.096321189165873,1
1005,1.0,-1.4219937216568006,1,0,3.0576573598400056,0
1006,1.0,-1.2629627372075243,1,1,6.990083369957607,1
1007,1.0,-1.255668069667712,1,1,1.9257772767244874,0
1008,1.0,-0.35666919624238386,1,1,2.299659439026362,0
1009,1.0,-0.8701442405788531,1,1,2.5763187612586225,0
1010,1.0,0.9502033300944188,1,0,1.647978871751011,1
1011,1.0,-1.9040699352309218,1,0,2.1638514636454533,1
1012,1.0,0.004569400299945459,1,1,3.0229932342277035,0
1013,1.0,0.8645349089507599,1,1,3.4394847842679193,0
1014,1.0,0.2401499541136768,1,0,1.563620510980612,1
1015,1.0,0.10961113322053306,1,1,7.686420883307545,1
1016,1.0,-1.7999384473404432,1,1,2.635188964983894,0
1017,1.0,1.2425761874401131,1,1,5.61951937127378,1
1018,1.0,1.9029693249269686,1,1,4.488516497599054,0
1019,1.0,-1.8998816671853802,1,0,2.200893582297269,1
1020,1.0,-2.563607641839547,1,1,2.386524494690809,0
1021,1.0,-1.3241122911880483,1,1,6.3823344801220365,0
1022,1.0,-1.1787278373492742,1,1,4.131260176933004,0
1023,1.0,-0.5638826956844686,1,1,5.34632694645024,0
1024,1.0,0.2868413080986806,1,1,7.1557767306869335,1
1025,1.0,0.4953527898668907,1,0,2.031984612432474,1
1026,1.0,-3.1146292860359135,1,0,2.6638473706544743,1
1027,1.0,1.6951460983655333,1,1,3.360586796131778,0
1028,1.0,-1.106616921205087,1,1,3.589767471482329,0
1029,1.0,-1.5303664721661854,1,0,2.235908331013023,0
1030,1.0,1.2537139716490726,1,1,1.002343667875531,0
1031,1.0,0.5587446491418244,1,1,2.1258225115451252,0
1032,1.0,0.048478464771040564,1,1,3.5521121979695303,0
1033,1.0,-2.072627665344149,1,0,3.2799703431915685,1
1034,1.0,0.26871375785072893,1,1,2.146959665151811,0
1035,1.0,0.0993835854847459,1,1,2.4674541771076015,0
1036,1.0,0.026136639005571838,1,1,0.9783699301272354,0
1037,1.0,-0.6892894886164006,1,0,2.1054140353954307,1
1038,1.0,-0.579899188061043,1,0,1.9501235864357953,1
1039,1.0,-1.0027825159736723,1,1,3.635125934574907,0
1040,1.0,-0.43376597327927285,1,1,1.8704854736708996,0
1041,1.0,0.8413350553853922,1,1,6.553794024852758,1
1042,1.0,-0.003931737910492672,1,0,2.038475887360501,1
1043,1.0,-1.2003184620021106,1,1,2.9655865917594917,1
1044,1.0,-0.025345321828091183,1,1,1.7131096280319515,0
1045,1.0,-1.074243615155837,1,1,1.589629674170721,0
1046,1.0,-0.6704108361390344,1,1,5.04837081406578,0
1047,1.0,-0.398326550145118,1,1,6.828509595311007,1
1048,1.0,0.5060471954808872,1,0,2.083318173900736,1
1049,1.0,-2.078575041605485,1,0,3.427267465703755,1
1050,1.0,1.202657469339818,1,1,2.437472239849211,0
1051,1.0,-0.9713541648830046,1,0,2.469631377952203,1
1052,1.0,0.5694051698349665,1,1,6.569821982795717,1
1053,1.0,-0.1122138407988984,1,0,1.7621014201638776,1
1054,1.0,-1.049083663263071,1,1,5.5351002738718655,0
1055,1.0,1.1040554825637026,1,0,1.1576777758772623,1
1056,1.0,-0.7726313755902412,1,0,2.624449003614526,1
1057,1.0,-0.5073865959457755,1,0,2.1731604977169274,1
1058,1.0,-1.5813521658583782,1,0,2.1385108328517988,1
1059,1.0,-1.56920819839317,1,0,3.390768531524684,1
1060,1.0,-0.24570264274321618,1,0,1.7333851716226902,1
1061,1.0,-0.9852738771780178,1,0,1.6016485232401307,1
1062,1.0,-0.8728153545361146,1,0,1.6811349314919346,1
1063,1.0,0.00807943538757594,1,1,0.7561892442826406,0
1064,1.0,0.5330396837853604,1,0,1.7159093567321977,1
1065,1.0,1.291903344657059,1,1,3.4015087980583343,0
1066,1.0,-1.2104509845127454,1,1,3.3696428212936076,0
1067,1.0,0.5160856312406332,1,1,3.0309745711089695,0
1068,1.0,1.3184189436279852,1,1,3.722519013721372,1
1069,1.0,1.5122030906720316,1,1,3.817612461365449,0
1070,1.0,-0.7600449419423903,1,1,3.691120875078069,0
1071,1.0,0.5150768507811241,1,0,1.8408125481241713,1
1072,1.0,-1.9039419875269725,1,0,2.290032026893456,1
1073,1.0,1.1887413221496823,1,1,4.268067248090862,0
1074,1.0,0.4325687058597383,1,0,1.895896604868657,1
1075,1.0,-0.6479032107811675,1,1,6.0590879117821785,0
1076,1.0,-0.967379383624131,1,1,4.7389426708676865,0
1077,1.0,-1.5911856593496578,1,0,1.7142637856301286,1
1078,1.0,-0.7562034188449229,1,1,0.4951785777674528,0
1079,1.0,2.28726239174713,1,1,5.045881963446301,1
1080,1.0,1.9238879230814172,1,1,4.498611370931441,0
1081,1.0,-1.3476812742605309,1,0,2.7240133187763025,1
1082,1.0,0.6045138984935232,1,1,3.1672129967946283,0
1083,1.0,0.3716295262852496,1,1,3.3593206305677645,0
1084,1.0,-1.3385440513765898,1,0,2.654651326442363,1
1085,1.0,1.0894748535381398,1,1,6.066319867153752,0
1086,1.0,-2.6260875312405094,1,1,1.4387712344849335,0
1087,1.0,-2.5442861284950005,1,0,2.107783690489632,1
1088,1.0,-0.9298049549124807,1,1,3.641605765629388,0
1089,1.0,1.4012767500753163,1,1,7.708441209220187,0
1090,1.0,-1.9578539082272841,1,1,0.10703712568721524,0
1091,1.0,1.4767929145622263,1,0,1.7102568238272284,1
1092,1.0,-0.8294911912318549,1,0,0.7964848000043149,1
1093,1.0,1.073157740519343,1,1,0.8976512581942244,0
1094,1.0,-0.965889825524398,1,1,3.292945624638341,1
1095,1.0,0.3285177711233991,1,1,2.5876166999013344,0
1096,1.0,-0.41793883754393496,1,0,1.9126760537003662,1
1097,1.0,-0.5412628832090396,1,0,2.6273193085056463,1
1098,1.0,0.5584385541155785,1,1,1.2848220871875382,0
1099,1.0,1.6388972460876934,1,1,0.5786796339469414,0
1100,1.0,-0.31240884568069993,1,1,4.310148717333468,0
1101,1.0,2.5324558659996494,1,0,1.2015274801869638,1
1102,1.0,-0.8216931064858197,1,0,3.100817934032427,1
1103,1.0,-0.7819569682341352,1,1,4.178322837567196,1
1104,1.0,-1.162705266032646,1,1,2.3790182596153286,0
1105,1.0,1.8649467239804252,1,1,6.329560821769446,0
1106,1.0,0.33701210927982705,1,0,1.3056120218130989,1
1107,1.0,0.692831800875501,1,0,0.8718661925415084,1
1108,1.0,-3.3635669031338553,1,0,2.5418568494525307,1
1109,1.0,0.010834908620679706,1,1,1.730956656195196,0
1110,1.0,0.5592380786979612,1,1,2.985644540902885,0
1111,1.0,-1.136903288892642,1,1,4.49003062339055,1
1112,1.0,-0.5945065298586916,1,1,7.187877173046745,1
1113,1.0,-0.30280566881660165,1,1,5.251686578832334,1
1114,1.0,-0.4458675663243551,1,1,6.748172354461505,1
1115,1.0,0.88314961997862,1,1,4.662924970031365,1
1116,1.0,-0.15278060080443295,1,1,1.0053505180178974,0
1117,1.0,-1.1586668631469725,1,1,8.644245384170375,1
1118,1.0,-0.08896294987062503,1,0,2.0264371265393817,1
1119,1.0,-1.3249152212540474,1,1,8.412869201196704,1
1120,1.0,1.6248863439352905,1,0,1.7270816590085583,1
1121,1.0,-2.429993762299924,1,0,1.7136257738129883,1
1122,1.0,-1.1451896058274218,1,1,6.762480164253192,0
1123,1.0,-0.3007203016413542,1,0,2.265526820302867,1
1124,1.0,-2.944650969932035,1,1,6.046259753008357,0
1125,1.0,0.07207768123127622,1,1,5.5794301961294765,1
1126,1.0,0.6596794289029959,1,0,1.956738692393504,1
1127,1.0,-0.0218057248060467,1,1,1.5345424982105245,0
1128,1.0,0.09163973831323946,1,1,3.449535828242821,0
1129,1.0,-0.4696920613149271,1,1,2.563188054438581,0
1130,1.0,-1.6412642136092028,1,1,4.301815297995052,0
1131,1.0,1.5354396530436247,1,1,2.8517242351221643,0
1132,1.0,-0.5457320783342471,1,1,2.5857267862017093,0
1133,1.0,-0.6963613445267473,1,1,2.1086980886023903,0
1134,1.0,-1.1595811534229894,1,1,7.7797779796677125,1
1135,1.0,0.010315222437749405,1,1,6.319231835634963,1
1136,1.0,1.5018260669741887,1,1,2.7531252308858796,0
1137,1.0,0.2601501702013901,1,1,2.692294416406353,0
1138,1.0,-0.448552372063173,1,1,6.493769693235041,0
1139,1.0,-0.9650560589492155,1,0,2.5275850099343553,1
1140,1.0,-2.0165459227459896,1,1,0.45515063250987353,0
1141,1.0,1.411103875602453,1,1,4.072964521616655,1
1142,1.0,-2.7879120003169344,1,1,3.5907741507368622,0
1143,1.0,-0.6632933136736265,1,0,1.9253708480813922,1
1144,1.0,-2.6309040638574874,1,1,3.2389330522822135,0
1145,1.0,-0.9461401756332917,1,1,0.38529482563656076,0
1146,1.0,-1.3284783089998449,1,1,6.714736499521229,1
1147,1.0,-1.2434834376150432,1,1,2.808099746295521,0
1148,1.0,-2.3177250675130177,1,0,1.3316308336328007,1
1149,1.0,-0.9862344345566028,1,0,2.464451487233057,1
1150,1.0,0.4387297855407507,1,0,1.549749436770523,1
1151,1.0,-1.6000673879642233,1,1,4.474553841276534,0
1152,1.0,-2.5813672948517086,1,0,2.87790568522838,1
1153,1.0,-0.9544056529897356,1,1,3.539806445851297,1
1154,1.0,-0.7479859967253363,1,1,7.064664257614961,1
1155,1.0,-0.925506069386875,1,1,2.141846462582326,0
1156,1.0,1.3277480028996098,1,1,0.29606666807471405,0
1157,1.0,-0.7407632016133443,1,0,2.184630028204444,1
1158,1.0,-2.1066973002909477,1,0,1.5853361127012273,1
1159,1.0,1.1296952016250232,1,1,4.334237581622337,0
1160,1.0,0.4542122346397566,1,1,2.068041716935593,0
1161,1.0,-0.9607219784576637,1,1,3.7581265889544815,0
1162,1.0,-1.8539374492326817,1,1,1.1781131142229353,0
1163,1.0,-0.19809668508296396,1,1,5.021640651502893,0
1164,1.0,-0.10123734679932928,1,0,2.163849563169647,1
1165,1.0,-0.1787926400861929,1,1,3.0954299681298387,0
1166,1.0,-3.4438515385667117,1,0,2.8444905771436035,1
1167,1.0,0.759965603170343,1,0,1.3166834542906964,1
1168,1.0,1.415466129985951,1,0,1.8393712871663082,1
1169,1.0,0.6014731635130177,1,1,2.2243766931712496,0
1170,1.0,-2.4193843073880803,1,1,2.068646223545655,0
1171,1.0,3.0967524601634846,1,1,5.860815911972741,1
1172,1.0,-0.8437862610501257,1,1,0.7997437884229014,0
1173,1.0,-1.6110319770378374,1,1,2.7738464893023633,0
1174,1.0,1.3339375724650337,1,0,1.3283109679739478,1
1175,1.0,-0.6534332808397085,1,1,1.8238692749835712,0
1176,1.0,1.7851346416288378,1,0,1.4915245415902099,1
1177,1.0,-1.1656092551271455,1,1,4.21956466215277,0
1178,1.0,-1.1449630565700573,1,1,6.267942224750578,1
1179,1.0,-1.6092106647675306,1,1,5.633467926285225,1
1180,1.0,-0.9063160350429833,1,1,1.8108402414214397,0
1181,1.0,-0.332828629309044,1,0,1.2065965289809513,1
1182,1.0,-2.081197394140561,1,1,2.384712811559501,0
1183,1.0,-1.863660786684755,1,0,3.5251995979237525,1
1184,1.0,-0.9114772793938991,1,1,3.2253524392158104,0
1185,1.0,-1.3545873336092424,1,0,1.8387836346715667,1
1186,1.0,-0.3076938667044181,1,1,1.1023042790223285,0
1187,1.0,-1.105185487179051,1,1,5.310203178922562,0
1188,1.0,-0.197249202859413,1,1,5.114875662400399,0
1189,1.0,-0.7454839682971188,1,1,7.091309757423256,1
1190,1.0,0.08009328068229116,1,1,3.585132846288887,0
1191,1.0,-0.8756976792562845,1,1,0.33264706431963287,0
1192,1.0,-0.4551667906577626,1,0,1.4668646896357949,1
1193,1.0,-1.6249236840839298,1,1,1.4443878067030427,0
1194,1.0,-0.8044230365717767,1,1,8.150468067360874,1
1195,1.0,0.252986276347389,1,0,1.8296416298351135,1
1196,1.0,1.4063559591667898,1,1,2.574962908017101,1
1197,1.0,-0.8792396780039152,1,0,2.123180484979479,1
1198,1.0,1.7891219975588175,1,1,5.046327062728891,1
1199,1.0,-1.2768952211294842,1,1,8.343939133187815,1
1200,1.0,-0.9799322577797405,1,1,0.7562120240960393,0
1201,1.0,-1.229955815646786,1,1,5.33412646948157,0
1202,1.0,-0.11224675947112472,1,1,4.642958118489031,0
1203,1.0,-0.7200116617008404,1,1,0.6037585356338218,0
1204,1.0,-0.1697284379686156,1,1,4.936657642325224,1
1205,1.0,-0.05920528156931215,1,1,2.1113045673186965,0
1206,1.0,0.07019213309401762,1,1,0.42601889621700756,0
1207,1.0,-0.438807080652943,1,1,1.5907511194164272,0
1208,1.0,-1.8176878683133775,1,1,6.329025436845976,1
1209,1.0,1.516338983990642,1,1,1.573270702273661,0
1210,1.0,-0.028921349231126436,1,0,1.2767484650077217,1
1211,1.0,1.8692457316135598,1,1,0.41214387064311325,0
1212,1.0,-3.105826049143045,1,0,2.7155624120083273,0
1213,1.0,0.782936826832394,1,0,1.7815815502699097,1
1214,1.0,0.5940238490078105,1,1,6.313138786194013,1
1215,1.0,-2.5314089686880057,1,1,5.812790566857265,1
1216,1.0,1.5629746662110904,1,1,3.5487906032035204,0
1217,1.0,-0.4303377569098904,1,0,1.8947964439754121,1
1218,1.0,0.2817713831168669,1,1,0.8957763950016611,0
1219,1.0,0.907610373524322,1,1,0.3921221203234194,0
1220,1.0,1.1571937474442826,1,1,2.818930243919799,0
1221,1.0,-1.6904489896573478,1,1,5.988229045228873,1
1222,1.0,-1.0816211062942436,1,1,3.5852860842225165,0
1223,1.0,-1.193414420133361,1,1,1.8248458219321475,0
1224,1.0,-0.3474715244200406,1,1,1.307855391581942,0
1225,1.0,-0.23260869021258884,1,1,4.200476807025872,0
1226,1.0,-1.5298355321459813,1,0,2.531674243025163,1
1227,1.0,-2.5552986878050015,1,1,3.4231011058222087,0
1228,1.0,-0.3283738064367395,1,1,2.539125799162419,0
1229,1.0,-0.43151818369245615,1,0,2.1183885795215267,1
1230,1.0,-0.004433089279865687,1,1,6.969357306450997,0
1231,1.0,-1.973923180574351,1,1,2.4401855223128477,0
1232,1.0,-0.14866833715200367,1,1,4.865559946105509,1
1233,1.0,-2.032270136181591,1,1,6.163879554870041,1
1234,1.0,-1.0677670436280278,1,1,5.7535605683130155,1
1235,1.0,0.5716654617721773,1,1,7.041943032014957,1
1236,1.0,-0.5034051584490754,1,0,1.8607330168002132,1
1237,1.0,-1.3610469218477115,1,1,1.4107175192680386,0
1238,1.0,2.0797772344275667,1,0,1.4331313020920924,1
1239,1.0,0.5264590325591516,1,1,6.48251355512571,1
1240,1.0,-0.9242249787036002,1,0,2.5895738550889074,1
1241,1.0,0.06786267476510077,1,1,4.436662611475095,0
1242,1.0,0.14894751010090934,1,0,2.354484466550631,1
1243,1.0,0.5080173934176309,1,1,0.9124869059530895,0
1244,1.0,-0.40181273389229466,1,1,3.281573394493776,0
1245,1.0,-1.8366158106624162,1,0,1.9485809663293654,1
1246,1.0,1.1431582537726457,1,1,1.8788592559450856,0
1247,1.0,0.7799291024174801,1,1,5.061940916720705,0
1248,1.0,0.5875814029348012,1,1,4.445448021818546,0
1249,1.0,0.2974309700480138,1,0,2.120902295837837,1
1250,1.0,-0.569172139054642,1,1,3.2079378268169996,0
1251,1.0,0.7252121222777852,1,1,7.1531423934825185,1
1252,1.0,-0.6850988451140486,1,1,2.9518066340702376,0
1253,1.0,1.3788081984592175,1,0,1.309484165041836,1
1254,1.0,-1.2004773495704015,1,0,2.377377021192324,1
1255,1.0,-1.264823094116657,1,1,2.0813359067594916,0
1256,1.0,-0.7130527191137578,1,0,2.337409981121201,1
1257,1.0,-2.215344033457645,1,0,3.0115463342716526,1
1258,1.0,2.6728384143415234,1,1,2.006530199760426,0
1259,1.0,0.8388930427479404,1,1,1.0473113954466176,0
1260,1.0,0.012865865266153964,1,1,5.153658165274168,1
1261,1.0,-2.1298060674204544,1,0,3.0409429743151244,1
1262,1.0,0.18859540486360904,1,0,1.004853654891121,1
1263,1.0,0.9719240418404616,1,0,1.1348524293788431,1
1264,1.0,-0.3986082887201058,1,1,3.209490730132666,0
1265,1.0,1.8988773023884402,1,1,0.8530817906228458,0
1266,1.0,-0.08536661040791688,1,1,2.0756456667274565,0
1267,1.0,-2.162320956327935,1,1,3.2439633981427645,1
1268,1.0,-1.098595386238927,1,1,4.872249623957731,0
1269,1.0,-0.12289389975081427,1,1,2.5924830455619468,0
1270,1.0,0.12984015817771954,1,1,3.1660593095841594,0
1271,1.0,-1.6123489812179221,1,1,3.65678597166472,0
1272,1.0,-0.5303213866070642,1,1,3.0867419033965633,0
1273,1.0,-1.5776483372137504,1,1,5.392553176616742,0
1274,1.0,-1.2220188381660284,1,1,5.163913835433873,1
1275,1.0,-1.2128727093771767,1,1,5.47285531599595,1
1276,1.0,1.6075689620378792,1,1,1.6007071198996794,0
1277,1.0,-0.9097529133833362,1,1,4.076918956754288,0
1278,1.0,-1.1090094962004278,1,0,1.819677076971083,1
1279,1.0,0.4331318140276965,1,1,1.9853941562072204,0
1280,1.0,0.6140267157375476,1,0,2.4041473345500943,1
1281,1.0,2.0393963060968754,1,1,1.9364441376206218,1
1282,1.0,-0.7490660058725831,1,0,2.883098343014465,1
1283,1.0,0.022828452979777758,1,1,6.081997134949653,0
1284,1.0,0.6250597348659439,1,1,5.943432582470984,1
1285,1.0,2.3037453092592113,1,1,1.3071427563790203,0
1286,1.0,0.6439561249817227,1,0,2.047074292373863,1
1287,1.0,2.3083236610612543,1,1,0.6840944906534813,0
1288,1.0,-1.2879945768454175,1,0,3.582827682746117,1
1289,1.0,-1.70718529290617,1,1,4.656015800664498,0
1290,1.0,1.2579103440514892,1,1,3.237058255804098,0
1291,1.0,0.568113356370813,1,1,1.7481940182006857,0
1292,1.0,-1.081476798002735,1,1,1.334021315986626,0
1293,1.0,-1.0532466301336583,1,1,1.9300880775996547,0
1294,1.0,-0.924217566855727,1,1,2.0444989196616294,0
1295,1.0,-1.2838846471515017,1,0,2.3782650211322616,0
1296,1.0,-2.199485402242473,1,0,3.297070936305365,1
1297,1.0,-1.2210335140423663,1,0,2.2882999475939014,1
1298,1.0,-1.2192538032227733,1,1,4.668004568812957,0
1299,1.0,-0.8639301395980293,1,0,1.839269900282866,1
1300,1.0,-0.03505450343787547,1,1,1.434133991534274,0
1301,1.0,-1.5323548309080417,1,0,3.0322257006326003,0
1302,1.0,-0.8441797466421619,1,0,2.1962120531978,1
1303,1.0,1.580968015635452,1,0,0.7479337456618634,1
1304,1.0,0.018895850679482296,1,1,2.041588885421851,0
1305,1.0,-2.487588912196781,1,1,0.480339288429209,0
1306,1.0,-2.1841462318497524,1,1,8.353056561359274,0
1307,1.0,0.18470461861527177,1,1,1.7023049071535148,0
1308,1.0,0.37717869200477383,1,1,1.5084455002214536,0
1309,1.0,0.028549946194150633,1,1,3.9836755718886456,0
1310,1.0,1.3463823261460632,1,1,1.6860800338925022,0
1311,1.0,-1.8844433832776042,1,0,2.761354214551132,1
1312,1.0,-0.14685886576802437,1,1,7.602339702016578,1
1313,1.0,-1.053199183051659,1,0,1.6337545253867778,1
1314,1.0,-3.2914762481933013,1,1,0.8454581693542276,0
1315,1.0,-0.1592595721634802,1,1,2.355148939772158,0
1316,1.0,0.0859269402702737,1,1,2.70257783084399,0
1317,1.0,2.398317919421841,1,1,4.2915494427669145,0
1318,1.0,-0.09967967406926465,1,1,4.585943906471032,0
1319,1.0,-0.42728424505882806,1,0,1.8397983209525701,1
1320,1.0,-1.7509240215595332,1,1,7.584759315641323,0
1321,1.0,-1.4013471284772718,1,1,3.3457907011344217,0
1322,1.0,0.5606806628642054,1,1,5.035024994134262,0
1323,1.0,-0.5183411667535184,1,0,2.2979393980712994,1
1324,1.0,-1.6502869680790573,1,1,5.749031228336993,1
1325,1.0,-2.4063148504209173,1,0,2.4096861932111064,1
1326,1.0,1.2819360625548317,1,1,0.9552318075561563,0
1327,1.0,-0.4747927908779946,1,1,3.591468302831741,0
1328,1.0,-0.8099267867948368,1,0,2.743768452473887,1
1329,1.0,-1.28085134516243,1,0,1.981659867985258,1
1330,1.0,-4.506032078950451,1,0,3.8301543858564258,1
1331,1.0,-0.5570041332848576,1,1,1.5217863845287467,0
1332,1.0,0.9771769432412227,1,1,3.5023315540267026,1
1333,1.0,0.7073896848041303,1,0,1.442039222502875,1
1334,1.0,-0.9266818920501096,1,1,0.4699152880684435,0
1335,1.0,0.11020706095115163,1,0,1.345559369437293,1
1336,1.0,-1.7899251780954823,1,1,7.080887837861023,0
1337,1.0,0.9832180416574932,1,1,1.5810174391719414,0
1338,1.0,-1.24841772419538,1,0,1.9512465183029581,1
1339,1.0,-0.4125272192219576,1,1,3.9005179626787023,1
1340,1.0,0.4725688716714448,1,1,4.141187939495413,1
1341,1.0,1.2905106234607822,1,1,4.067535669559347,1
1342,1.0,0.1642032339709285,1,1,1.9463168396070718,0
1343,1.0,0.0961264930304222,1,1,3.038905146268446,0
1344,1.0,-1.3302006972980278,1,0,1.3751384765015189,1
1345,1.0,-2.126081288546302,1,1,6.697114198269251,0
1346,1.0,-1.455268613174446,1,1,6.844844698712133,1
1347,1.0,-3.0624420061920006,1,0,1.9032556568700472,1
1348,1.0,-0.7539733825534491,1,1,5.596894921639301,1
1349,1.0,-1.5919696220685184,1,1,3.563443818423436,0
1350,1.0,-0.12262058588948999,1,1,3.3472384150874412,0
1351,1.0,-0.16921408276171568,1,1,2.9545786754672845,1
1352,1.0,1.734021921789954,1,1,5.708413216977116,1
1353,1.0,0.17570925451187192,1,1,4.8843067475935324,0
1354,1.0,1.5691947430765554,1,1,0.9865725178924782,0
1355,1.0,-1.4630954355214345,1,0,2.3486236583111864,1
1356,1.0,-0.9997184163705164,1,0,2.183563893461142,1
1357,1.0,-0.7713696060889965,1,1,4.640801156207509,1
1358,1.0,-0.9204797446689896,1,0,1.9874963330740707,0
1359,1.0,1.6770473414841014,1,1,0.3184280039048404,0
1360,1.0,-1.5927133487756568,1,1,3.447951804925621,0
1361,1.0,-0.1546599236098311,1,1,2.634759275111201,0
1362,1.0,0.3809993592528709,1,1,2.0285351413051798,0
1363,1.0,-0.036079718849071796,1,0,2.091174025409462,1
1364,1.0,-2.6542258088265327,1,1,0.6323866995630013,0
1365,1.0,1.1292234518630886,1,1,5.499697416938676,0
1366,1.0,-0.8743043083393081,1,0,1.3840201002813015,0
1367,1.0,0.8576963454671163,1,0,2.02170352480732,1
1368,1.0,0.35404929037558175,1,1,3.200469700207498,0
1369,1.0,-0.8417384568082755,1,1,1.34282482349381,0
1370,1.0,1.133033029172232,1,1,2.0818466573329926,0
